251064 109 77 0 1
251072 8 70 0 1
251078 51 73 0 0
251079 20 91 0 0
251080 100 23 0 0
251081 44 79 0 0
251087 47 90 0 1
251100 30 1 0 0
251110 84 63 0 0
251110 120 123 0 0
251114 100 98 0 1
251123 29 8 0 0
251144 103 2 0 1
251162 106 13 0 0
251162 91 123 0 1
251164 3 37 0 0
251164 106 74 0 0
251169 119 105 0 1
251174 45 1 0 1
251198 64 16 0 0
251198 83 88 0 1
251198 37 41 0 1
251206 81 21 0 0
251218 123 69 0 1
251223 76 72 0 0
251223 126 3 0 1
251224 71 49 0 0
251226 11 67 0 0
251229 90 6 0 0
251232 85 6 0 1
251235 18 96 0 0
251240 21 112 0 0
251248 125 0 0 1
251252 17 17 0 0
251253 124 102 0 0
251259 96 87 0 1
251259 118 89 0 1
251260 84 64 0 1
251261 122 90 0 0
251267 60 36 0 1
251273 113 90 0 1
251280 116 88 0 1
251285 99 86 0 1
251293 98 78 0 0
251293 19 3 0 1
251297 34 69 0 1
251299 40 105 0 0
251300 36 98 0 0
251304 93 9 0 1
251305 100 72 0 0
251309 68 91 0 0
251312 54 59 0 0
251313 26 33 0 1
251323 5 77 0 0
251324 114 64 0 0
251329 96 101 0 0
251348 54 120 0 0
251358 73 67 0 1
251360 125 77 0 1
251368 28 103 0 0
251375 126 80 0 0
251392 12 85 0 1
251396 73 73 0 0
251397 67 66 0 1
251398 68 16 0 0
251401 71 61 0 0
251410 40 54 0 1
251413 87 4 0 0
251428 121 99 0 0
251431 76 121 0 1
251438 17 21 0 0
251438 108 20 0 0
251444 15 114 0 1
251447 120 63 0 0
251457 46 11 0 0
251457 113 123 0 1
251461 78 59 0 1
251462 69 47 0 1
251464 49 79 0 0
251483 125 38 0 1
251491 13 115 0 0
251499 85 122 0 1
251501 55 109 0 0
251512 28 44 0 0
251517 15 32 0 1
251531 68 89 0 0
251535 58 70 0 1
251537 39 44 0 1
251540 116 93 0 0
251557 66 112 0 0
251572 36 67 0 0
251580 22 43 0 1
251581 57 94 0 0
251581 122 11 0 1
251585 80 119 0 0
251587 78 46 0 0
251589 101 119 0 0
251602 127 10 0 1
251604 68 5 0 0
251622 65 43 0 1
251625 32 36 0 0
251629 69 8 0 0
251630 39 104 0 0
251631 42 97 0 0
251631 23 102 0 1
251632 105 99 0 0
251644 0 119 0 0
251646 69 47 0 1
251665 32 98 0 1
251666 122 111 0 1
251669 105 114 0 1
251670 8 81 0 0
251687 53 72 0 0
251699 59 39 0 0
251705 121 124 0 0
251710 24 93 0 1
251716 80 56 0 0
251719 27 20 0 1
251725 63 12 0 1
251734 120 126 0 0
251741 52 13 0 0
251742 22 9 0 1
251745 28 57 0 1
251765 85 43 0 0
251766 1 117 0 0
251769 31 40 0 0
251772 75 11 0 0
251774 41 16 0 1
251796 86 108 0 1
251802 106 43 0 0
251802 7 86 0 1
251805 12 98 0 1
251815 62 73 0 0
251826 113 111 0 0
251835 40 58 0 1
251836 66 26 0 1
251848 18 13 0 1
251855 8 78 0 0
251871 77 102 0 0
251876 48 101 0 0
251879 27 114 0 0
251882 123 99 0 1
251883 60 47 0 1
251884 29 78 0 0
251885 104 88 0 1
251886 119 93 0 0
251891 110 31 0 0
251898 28 81 0 0
251898 85 22 0 1
251900 76 101 0 1
251906 91 35 0 1
251918 96 60 0 0
251922 35 55 0 0
251926 60 19 0 1
251935 69 110 0 0
251937 78 12 0 0
251939 86 99 0 0
251941 120 43 0 0
251954 72 35 0 1
251972 38 43 0 1
251977 43 44 0 1
251986 58 111 0 0
251986 40 61 0 1
251993 105 54 0 0
252001 30 2 0 0
252002 119 40 0 1
252009 101 127 0 1
252022 43 63 0 1
252024 72 52 0 0
252026 87 17 0 1
252030 91 120 0 1
252036 90 13 0 0
252054 4 55 0 1
252056 122 124 0 1
252059 13 53 0 0
252059 69 51 0 0
252060 22 88 0 1
252065 41 23 0 1
252067 118 34 0 1
252074 47 40 0 0
252082 15 35 0 1
252083 32 113 0 1
252088 18 110 0 1
252093 46 46 0 0
252093 17 31 0 0
252097 28 7 0 1
252099 86 102 0 0
252107 53 23 0 0
252117 121 33 0 0
252122 80 80 0 0
252122 90 56 0 1
252125 79 87 0 0
252125 84 72 0 0
252125 38 120 0 1
252128 1 103 0 1
252129 15 83 0 0
252130 34 8 0 1
252136 14 106 0 1
252137 78 108 0 0
252138 72 33 0 1
252148 50 88 0 1
252151 57 119 0 0
252169 36 25 0 0
252171 125 67 0 1
252176 10 65 0 0
252176 123 99 0 0
252185 45 85 0 0
252191 77 92 0 0
252200 32 49 0 0
252201 18 0 0 1
252212 60 92 0 0
252227 97 14 0 1
252239 94 74 0 1
252242 110 3 0 1
252245 16 28 0 1
252246 127 86 0 0
252261 47 111 0 1
252263 9 44 0 0
252281 37 83 0 1
252286 121 46 0 0
252295 108 30 0 0
252302 72 48 0 0
252302 71 107 0 1
252317 120 76 0 1
252318 41 0 0 1
252319 122 56 0 1
252320 108 90 0 0
252324 65 50 0 1
252327 115 40 0 0
252338 93 64 0 1
252341 48 113 0 1
252349 3 83 0 1
252355 6 94 0 1
252360 3 26 0 0
252365 55 37 0 0
252377 45 99 0 1
252379 96 81 0 0
252381 53 115 0 1
252382 60 84 0 0
252389 101 92 0 1
252393 21 11 0 0
252394 96 60 0 0
252396 27 116 0 0
252399 78 41 0 1
252406 37 90 0 0
252406 85 10 0 0
252408 30 124 0 1
252410 15 13 0 1
252425 116 94 0 1
252425 98 41 0 1
252431 11 18 0 0
252434 25 82 0 0
252441 2 80 0 1
252442 8 48 0 1
252448 2 96 0 1
252455 121 38 0 1
252464 52 62 0 1
252467 74 108 0 0
252511 37 9 0 1
252523 120 107 0 1
252528 20 95 0 0
252533 47 23 0 1
252539 10 25 0 1
252543 104 83 0 1
252555 118 126 0 0
252558 46 93 0 0
252563 115 87 0 1
252576 56 43 0 1
252589 112 94 0 1
252593 105 51 0 1
252610 99 44 0 1
252612 49 47 0 0
252619 48 111 0 0
252624 19 79 0 0
252632 57 114 0 1
252654 13 118 0 1
252658 23 122 0 0
252659 19 84 0 1
252662 105 109 0 0
252669 86 44 0 1
252672 93 7 0 0
252676 98 85 0 1
252686 60 104 0 0
252697 62 97 0 1
252702 123 3 0 0
252711 64 51 0 1
252714 106 103 0 0
252717 121 114 0 0
252717 18 30 0 0
252719 72 55 0 1
252722 92 55 0 1
252723 107 77 0 1
252725 85 88 0 1
252729 105 70 0 1
252739 71 76 0 0
252740 22 38 0 1
252745 17 94 0 0
252746 89 59 0 1
252759 61 24 0 0
252773 9 110 0 0
252785 116 126 0 0
252786 50 14 0 1
252787 120 103 0 0
252794 57 49 0 0
252795 56 46 0 1
252807 83 31 0 1
252810 99 105 0 1
252816 69 108 0 0
252824 41 47 0 0
252824 18 17 0 0
252827 37 20 0 0
252828 53 88 0 0
252829 69 103 0 1
252831 99 12 0 1
252833 120 105 0 1
252842 47 81 0 1
252845 114 105 0 1
252848 119 82 0 0
252855 9 69 0 1
252857 119 87 0 1
252859 82 42 0 1
252862 117 6 0 1
252866 121 17 0 0
252870 79 51 0 1
252871 27 112 0 0
252889 63 121 0 0
252891 114 40 0 1
252900 21 104 0 0
252901 57 122 0 1
252910 112 22 0 0
252914 107 53 0 1
252924 122 49 0 1
252925 7 95 0 0
252928 93 105 0 0
252930 20 81 0 0
252939 46 47 0 1
252940 26 84 0 0
252946 84 64 0 1
252947 66 32 0 1
252948 123 50 0 0
252949 127 44 0 0
252951 32 63 0 0
252954 39 4 0 1
252956 1 114 0 0
252963 84 102 0 0
252966 49 119 0 1
252969 106 25 0 1
252973 74 18 0 0
252974 30 74 0 1
252975 54 71 0 0
252978 69 26 0 1
252980 82 108 0 1
252991 100 18 0 0
252992 54 15 0 0
252995 4 9 0 0
253002 41 35 0 0
253003 32 75 0 1
253011 112 51 0 0
253018 87 90 0 1
253019 115 78 0 1
253021 10 32 0 1
253022 122 72 0 0
253025 48 32 0 0
253030 26 82 0 1
253049 95 47 0 1
253056 13 60 0 0
253056 40 39 0 1
253064 53 38 0 1
253067 123 6 0 0
253076 2 99 0 1
253097 93 118 0 1
253102 19 49 0 1
253105 19 59 0 1
253114 70 23 0 0
253122 13 113 0 1
253124 67 98 0 1
253133 61 42 0 1
253142 29 71 0 1
253153 79 35 0 1
253155 7 35 0 1
253157 53 96 0 0
253159 127 5 0 1
253160 86 103 0 0
253172 118 63 0 0
253184 75 17 0 0
253195 107 88 0 1
253201 116 37 0 1
253208 58 70 0 1
253216 78 41 0 1
253220 41 91 0 1
253222 115 43 0 1
253243 95 127 0 0
253244 26 29 0 0
253250 126 31 0 0
253265 123 78 0 0
253281 51 89 0 0
253282 46 100 0 1
253283 113 33 0 1
253288 99 82 0 0
253290 55 12 0 1
253300 13 39 0 0
253312 17 31 0 1
253317 68 76 0 0
253318 101 58 0 1
253319 109 71 0 0
253329 71 77 0 1
253332 49 116 0 0
253339 79 35 0 0
253343 55 43 0 1
253355 106 41 0 1
253363 83 39 0 1
253380 115 67 0 1
253398 125 18 0 1
253407 121 88 0 0
253414 123 34 0 0
253423 9 63 0 0
253423 95 71 0 1
253424 41 114 0 0
253426 17 7 0 0
253427 107 73 0 0
253429 101 13 0 0
253438 80 64 0 0
253443 7 88 0 1
253445 46 97 0 0
253445 114 109 0 1
253447 116 45 0 0
253447 85 46 0 0
253449 42 83 0 1
253451 120 89 0 0
253452 100 124 0 0
253455 91 69 0 0
253457 11 40 0 0
253460 123 2 0 0
253461 93 126 0 0
253467 3 108 0 0
253468 82 6 0 0
253470 76 8 0 1
253478 118 91 0 0
253483 95 98 0 0
253504 84 78 0 1
253506 92 38 0 0
253506 24 109 0 1
253510 80 37 0 0
253522 80 102 0 1
253535 116 112 0 1
253536 123 39 0 1
253545 89 74 0 1
253546 86 106 0 1
253550 103 11 0 1
253556 12 119 0 0
253572 119 13 0 1
253573 74 10 0 1
253574 61 122 0 1
253576 102 49 0 0
253578 3 47 0 0
253587 68 88 0 0
253588 26 11 0 1
253591 49 40 0 1
253598 67 49 0 1
253598 70 61 0 1
253611 71 25 0 1
253618 74 76 0 0
253618 119 93 0 1
253624 26 3 0 1
253624 75 111 0 1
253630 78 63 0 0
253630 14 5 0 0
253633 12 29 0 0
253637 89 111 0 0
253637 53 42 0 1
253639 106 45 0 1
253640 105 25 0 1
253650 45 120 0 1
253660 111 42 0 0
253660 56 25 0 0
253663 13 74 0 0
253667 68 58 0 1
253675 19 122 0 0
253676 40 90 0 1
253688 101 72 0 1
253690 107 104 0 1
253690 90 51 0 1
253702 56 77 0 0
253702 85 100 0 0
253705 62 39 0 0
253706 86 28 0 0
253707 71 14 0 1
253709 117 23 0 0
253711 102 51 0 0
253712 43 62 0 0
253713 39 26 0 0
253720 99 59 0 0
253723 72 15 0 0
253725 0 62 0 1
253727 45 17 0 1
253735 62 33 0 1
253744 72 13 0 0
253757 60 25 0 0
253761 1 29 0 0
253770 45 96 0 0
253781 15 56 0 0
253786 67 77 0 0
253787 15 47 0 1
253788 1 16 0 0
253794 98 111 0 0
253794 120 101 0 1
253803 99 55 0 1
253803 123 5 0 1
253808 36 93 0 1
253820 123 32 0 0
253836 104 58 0 0
253843 117 122 0 1
253847 6 75 0 0
253848 18 86 0 1
253850 110 114 0 0
253853 88 30 0 1
253855 1 67 0 0
253856 123 117 0 1
253857 69 64 0 1
253860 16 90 0 0
253865 36 23 0 1
253870 50 80 0 0
253874 42 32 0 0
253879 20 7 0 1
253888 60 31 0 0
253889 101 72 0 0
253903 71 2 0 0
253908 61 103 0 1
253909 77 78 0 1
253912 34 17 0 1
253915 121 119 0 0
253916 28 46 0 1
253918 0 59 0 1
253922 68 109 0 0
253949 0 3 0 1
253965 96 102 0 1
253966 45 72 0 1
253969 60 47 0 1
253973 61 9 0 0
253979 55 125 0 0
253987 23 13 0 0
253990 39 56 0 1
253997 3 54 0 0
254000 28 119 0 1
254002 12 86 0 1
254003 7 59 0 1
254007 9 53 0 0
254015 121 27 0 1
254024 102 88 0 0
254027 101 118 0 0
254032 113 107 0 0
254034 125 42 0 0
254039 29 29 0 0
254047 78 123 0 1
254050 80 107 0 1
254054 127 98 0 1
254054 53 49 0 1
254055 51 81 0 1
254062 15 10 0 0
254062 45 25 0 0
254063 76 98 0 0
254067 103 103 0 1
254071 54 118 0 1
254089 81 58 0 0
254089 51 70 0 0
254101 39 106 0 0
254103 27 19 0 0
254107 10 126 0 1
254118 40 107 0 1
254122 52 81 0 1
254144 64 123 0 0
254146 115 68 0 1
254149 13 64 0 0
254154 9 61 0 1
254158 97 46 0 0
254160 61 41 0 1
254160 18 81 0 1
254161 115 114 0 1
254163 5 7 0 0
254163 116 107 0 0
254166 39 11 0 0
254178 58 54 0 0
254178 82 1 0 1
254179 45 51 0 0
254179 113 7 0 1
254180 75 52 0 0
254184 107 85 0 0
254185 32 25 0 0
254188 50 52 0 1
254194 17 107 0 0
254195 119 83 0 1
254221 31 34 0 0
254224 46 77 0 1
254225 45 54 0 0
254227 86 125 0 1
254232 75 80 0 1
254235 35 15 0 1
254239 41 80 0 1
254243 109 76 0 0
254249 106 99 0 0
254253 39 18 0 0
254253 22 32 0 1
254254 79 105 0 1
254256 107 58 0 0
254256 118 95 0 1
254260 9 105 0 0
254260 127 73 0 1
254265 122 43 0 0
254265 7 114 0 0
254271 57 47 0 1
254278 104 60 0 0
254285 17 25 0 1
254286 101 44 0 1
254293 2 115 0 1
254300 118 30 0 1
254304 116 5 0 0
254316 34 28 0 1
254329 23 110 0 0
254331 59 87 0 0
254332 55 117 0 0
254335 42 63 0 0
254340 16 121 0 0
254345 80 92 0 1
254352 1 49 0 1
254359 83 95 0 1
254361 102 90 0 0
254367 120 12 0 0
254371 25 120 0 0
254394 79 2 0 0
254396 118 58 0 1
254400 116 127 0 1
254409 23 96 0 0
254414 86 37 0 1
254417 60 86 0 0
254431 54 81 0 1
254433 123 27 0 1
254434 27 42 0 1
254439 38 14 0 1
254441 34 112 0 0
254451 33 39 0 0
254452 53 74 0 1
254455 25 27 0 1
254465 82 43 0 0
254467 85 39 0 0
254468 29 76 0 1
254471 123 74 0 1
254475 99 109 0 0
254481 4 76 0 0
254493 114 93 0 1
254496 9 12 0 0
254497 81 41 0 1
254502 26 10 0 0
254503 49 71 0 1
254507 108 71 0 1
254513 43 64 0 0
254525 63 111 0 0
254525 39 102 0 0
254529 70 9 0 1
254536 100 33 0 1
254537 56 9 0 0
254559 94 35 0 0
254563 76 54 0 0
254563 35 92 0 1
254565 22 56 0 0
254566 80 35 0 0
254571 101 41 0 1
254573 108 123 0 0
254573 8 2 0 0
254577 117 97 0 1
254581 5 16 0 0
254582 21 121 0 0
254582 43 112 0 1
254588 99 2 0 0
254594 52 104 0 0
254595 124 101 0 1
254595 117 1 0 1
254601 125 2 0 0
254605 12 33 0 1
254609 125 29 0 1
254615 30 98 0 0
254616 67 18 0 0
254625 72 70 0 0
254627 124 61 0 0
254632 48 36 0 1
254639 79 111 0 0
254643 99 74 0 0
254648 42 93 0 0
254657 52 26 0 1
254664 40 89 0 0
254679 125 74 0 1
254683 17 79 0 1
254685 40 97 0 1
254690 32 103 0 0
254690 94 38 0 0
254696 48 74 0 1
254697 103 52 0 0
254699 95 121 0 0
254703 88 59 0 1
254706 47 17 0 0
254710 12 125 0 0
254711 37 64 0 1
254717 39 120 0 0
254718 30 61 0 0
254719 34 118 0 0
254724 60 41 0 1
254732 63 51 0 1
254732 105 122 0 1
254737 15 104 0 1
254737 46 101 0 1
254740 105 84 0 0
254740 60 110 0 1
254754 71 40 0 0
254754 2 54 0 1
254756 47 42 0 1
254779 51 93 0 0
254781 0 90 0 1
254790 125 9 0 1
254791 57 49 0 1
254795 49 113 0 0
254797 127 83 0 1
254798 63 103 0 1
254799 107 87 0 0
254807 33 86 0 0
254808 87 73 0 1
254816 72 54 0 1
254824 103 111 0 1
254825 56 30 0 0
254833 1 121 0 1
254856 32 24 0 0
254858 105 68 0 1
254871 102 115 0 1
254872 49 58 0 0
254872 75 45 0 1
254876 9 60 0 0
254876 45 71 0 1
254887 51 71 0 0
254894 111 39 0 0
254903 115 6 0 0
254904 31 109 0 1
254905 87 43 0 1
254914 16 55 0 0
254921 74 8 0 1
254931 14 75 0 1
254933 125 92 0 1
254937 102 116 0 0
254949 78 107 0 0
254953 24 12 0 0
254953 93 15 0 0
254957 120 71 0 0
254963 53 64 0 1
254972 46 125 0 1
254986 52 127 0 0
254986 27 95 0 1
254991 21 37 0 1
255000 83 14 0 0
255010 74 61 0 1
255011 114 96 0 0
255028 58 57 0 0
255032 40 123 0 0
255035 25 15 0 1
255041 72 35 0 0
255043 122 24 0 0
255056 97 122 0 0
255060 46 109 0 0
255061 6 81 0 1
255062 2 63 0 1
255071 103 14 0 0
255086 32 78 0 0
255098 101 127 0 1
255098 45 124 0 1
255101 127 26 0 0
255114 80 32 0 1
255118 67 78 0 1
255119 28 20 0 1
255121 109 122 0 0
255126 25 60 0 1
255127 123 127 0 1
255128 120 101 0 0
255134 41 30 0 1
255138 54 119 0 1
255139 68 76 0 0
255141 105 91 0 1
255143 75 34 0 1
255153 1 47 0 1
255156 28 76 0 0
255172 38 92 0 1
255180 13 88 0 0
255180 87 85 0 0
255184 120 125 0 0
255197 117 97 0 0
255197 54 66 0 0
255203 65 30 0 1
255208 78 21 0 1
255208 106 49 0 1
255243 16 65 0 1
255243 94 20 0 1
255244 21 26 0 1
255248 121 8 0 0
255252 33 12 0 0
255254 99 0 0 1
255255 119 118 0 1
255262 6 79 0 1
255271 50 127 0 1
255286 53 30 0 1
255291 58 32 0 0
255292 12 88 0 1
255294 35 13 0 1
255297 101 100 0 0
255300 42 95 0 0
255301 84 91 0 1
255302 60 125 0 0
255304 85 68 0 0
255323 110 98 0 0
255323 22 107 0 1
255323 63 110 0 1
255329 59 102 0 0
255331 118 8 0 1
255341 87 55 0 0
255341 68 3 0 0
255342 64 118 0 1
255344 79 31 0 1
255375 70 76 0 0
255383 38 83 0 1
255384 47 54 0 0
255391 121 50 0 0
255391 38 16 0 1
255422 51 93 0 1
255423 80 78 0 0
255429 63 118 0 1
255431 79 52 0 0
255440 73 104 0 0
255444 15 5 0 1
255451 13 126 0 0
255453 102 41 0 0
255458 17 60 0 1
255459 127 45 0 1
255460 110 18 0 0
255465 33 75 0 1
255468 86 125 0 1
255469 79 80 0 1
255478 126 120 0 1
255479 100 114 0 1
255498 45 46 0 0
255501 110 100 0 0
255505 102 27 0 0
255548 60 93 0 1
255555 92 99 0 0
255561 66 30 0 1
255568 93 19 0 1
255569 2 8 0 0
255583 47 70 0 0
255590 66 111 0 0
255591 78 12 0 1
255596 37 24 0 0
255598 91 76 0 1
255604 9 25 0 0
255624 9 7 0 0
255628 19 45 0 1
255634 115 122 0 1
255635 116 26 0 1
255639 66 9 0 1
255640 54 13 0 1
255642 116 54 0 1
255655 52 56 0 1
255661 72 2 0 0
255663 34 54 0 1
255664 75 55 0 1
255674 0 113 0 0
255682 38 126 0 0
255683 105 103 0 1
255693 7 113 0 1
255703 28 127 0 0
255703 49 75 0 1
255704 113 31 0 0
255708 40 35 0 1
255725 123 126 0 1
255729 68 108 0 0
255729 29 27 0 0
255730 75 110 0 0
255733 86 6 0 1
255741 105 94 0 1
255747 26 94 0 1
255760 72 62 0 1
255774 4 75 0 1
255781 65 16 0 0
255793 12 76 0 0
255796 57 1 0 1
255797 47 118 0 1
255798 108 21 0 0
255799 89 44 0 0
255802 54 67 0 0
255806 26 21 0 0
255807 92 48 0 1
255808 31 22 0 0
255808 64 83 0 0
255813 10 18 0 1
255827 119 32 0 0
255832 99 3 0 0
255836 4 26 0 0
255836 13 88 0 0
255843 10 21 0 1
255846 63 37 0 1
255851 104 52 0 0
255851 117 58 0 1
255859 23 46 0 0
255859 101 43 0 0
255865 31 57 0 1
255866 106 98 0 1
255878 95 122 0 0
255880 12 21 0 1
255884 85 19 0 0
255886 18 96 0 0
255887 111 112 0 1
255891 1 34 0 1
255892 112 106 0 1
255901 113 81 0 0
255902 7 85 0 0
255904 111 12 0 0
255904 11 64 0 1
255911 62 46 0 0
255915 122 100 0 1
255916 42 30 0 1
255921 75 100 0 0
255925 2 18 0 1
255926 93 2 0 0
255935 81 123 0 0
255945 75 81 0 1
255948 27 15 0 0
255949 92 75 0 1
255958 39 21 0 1
255963 16 38 0 0
255976 107 127 0 0
255977 14 113 0 1
255978 86 31 0 0
255980 56 103 0 1
255981 42 103 0 1
255987 1 74 0 1
255992 83 49 0 1
255992 125 41 0 1
255997 37 10 0 0
256000 45 70 0 0
256000 37 81 0 0
256000 57 70 0 1
256004 113 3 0 0
256005 79 4 0 1
256006 119 21 0 1
256010 107 11 0 0
256012 101 109 0 0
256017 44 121 0 1
256029 25 86 0 0
256029 28 13 0 1
256031 85 76 0 1
256032 26 107 0 1
256036 1 19 0 1
256042 83 62 0 0
256042 59 99 0 0
256044 122 71 0 1
256054 101 21 0 1
256054 114 90 0 1
256063 71 15 0 0
256067 94 87 0 0
256069 51 91 0 0
256072 77 4 0 0
256072 52 93 0 1
256079 21 90 0 0
256081 116 93 0 0
256089 93 12 0 0
256093 6 32 0 0
256095 83 21 0 0
256095 55 114 0 0
256095 62 2 0 1
256099 65 119 0 0
256103 7 120 0 1
256113 39 88 0 0
256121 116 9 0 0
256127 76 91 0 1
256128 90 41 0 0
256128 23 125 0 1
256136 24 56 0 0
256136 115 7 0 0
256137 30 41 0 1
256139 79 119 0 0
256140 66 22 0 1
256141 106 19 0 1
256163 42 3 0 1
256165 73 30 0 1
256167 16 19 0 0
256176 13 108 0 1
256178 47 57 0 1
256201 31 106 0 1
256211 89 85 0 0
256212 110 61 0 0
256216 52 64 0 0
256220 24 5 0 0
256240 15 78 0 1
256242 77 64 0 1
256243 122 43 0 1
256248 122 91 0 1
256248 54 59 0 1
256251 98 15 0 1
256254 24 75 0 1
256259 100 0 0 0
256265 111 93 0 0
256269 26 70 0 1
256271 6 81 0 1
256275 41 53 0 1
256281 112 10 0 0
256283 68 25 0 1
256284 11 93 0 1
256292 115 19 0 0
256292 103 30 0 1
256316 64 123 0 0
256336 36 36 0 0
256340 110 57 0 1
256366 97 118 0 1
256366 85 83 0 1
256373 7 102 0 0
256383 115 76 0 1
256386 75 3 0 0
256387 33 122 0 0
256394 44 81 0 1
256405 83 8 0 0
256413 27 34 0 0
256414 69 98 0 1
256420 107 89 0 0
256424 40 108 0 1
256425 80 100 0 1
256426 10 75 0 1
256427 28 84 0 1
256431 84 95 0 0
256440 7 127 0 1
256455 108 51 0 1
256466 105 119 0 1
256467 46 38 0 0
256468 120 70 0 0
256471 75 93 0 1
256478 115 127 0 0
256495 81 21 0 1
256498 71 49 0 1
256500 30 105 0 0
256504 30 95 0 0
256505 104 112 0 0
256505 97 70 0 0
256505 5 66 0 1
256505 51 63 0 1
256509 100 80 0 1
256516 83 21 0 0
256517 15 50 0 1
256520 77 80 0 1
256524 2 36 0 0
256526 38 86 0 0
256529 38 120 0 1
256538 47 16 0 0
256545 33 97 0 1
256553 7 59 0 0
256555 6 119 0 1
256558 71 8 0 1
256561 72 103 0 1
256567 73 12 0 1
256567 121 117 0 1
256570 58 25 0 1
256572 27 28 0 1
256573 107 32 0 1
256574 118 31 0 1
256580 0 115 0 0
256587 7 4 0 1
256590 45 16 0 1
256593 2 13 0 1
256603 95 47 0 1
256607 57 0 0 0
256627 90 18 0 0
256629 0 38 0 0
256634 96 26 0 0
256635 105 94 0 1
256647 1 61 0 1
256650 69 10 0 0
256651 109 64 0 1
256652 31 92 0 0
256652 25 43 0 1
256658 70 44 0 0
256673 50 73 0 0
256673 10 19 0 0
256676 78 111 0 0
256681 91 84 0 1
256700 59 24 0 0
256700 86 1 0 1
256713 112 112 0 0
256714 38 13 0 1
256718 112 36 0 0
256722 54 23 0 1
256722 7 45 0 1
256730 21 41 0 0
256730 27 1 0 1
256732 118 78 0 1
256734 84 102 0 0
256734 94 35 0 1
256739 52 32 0 0
256746 98 80 0 1
256754 38 127 0 1
256756 6 118 0 1
256765 44 70 0 1
256767 100 56 0 1
256793 14 75 0 1
256803 108 115 0 1
256804 47 10 0 1
256808 97 111 0 0
256810 20 113 0 0
256817 32 107 0 0
256817 44 90 0 1
256829 95 12 0 1
256834 111 68 0 1
256837 44 50 0 0
256837 113 113 0 1
256837 47 107 0 1
256844 84 29 0 0
256846 59 94 0 1
256847 126 29 0 1
256848 41 126 0 1
256872 70 126 0 0
256890 65 117 0 0
256896 13 92 0 1
256899 66 111 0 0
256905 94 52 0 0
256910 17 106 0 1
256912 10 96 0 0
256921 34 1 0 1
256937 11 95 0 1
256938 74 3 0 1
256949 79 47 0 0
256957 97 70 0 1
256961 72 54 0 0
256963 120 75 0 0
256963 56 88 0 0
256965 72 60 0 0
256965 109 20 0 1
256973 5 121 0 0
256991 28 97 0 0
256991 122 76 0 0
256993 17 99 0 0
256996 36 41 0 0
256999 39 121 0 0
257000 107 3 0 0
257000 80 22 0 0
257014 94 90 0 1
257016 52 37 0 1
257025 17 10 0 0
257026 24 30 0 1
257030 46 22 0 0
257033 112 103 0 1
257043 127 95 0 1
257044 64 91 0 1
257045 106 82 0 1
257046 29 119 0 0
257047 108 43 0 1
257052 61 112 0 1
257058 49 77 0 1
257062 75 99 0 0
257062 95 81 0 0
257063 71 75 0 1
257067 118 39 0 1
257068 41 91 0 1
257074 47 70 0 1
257084 18 82 0 0
257087 117 47 0 1
257094 73 83 0 0
257094 26 68 0 0
257097 6 33 0 0
257105 26 89 0 1
257106 2 77 0 0
257107 109 84 0 0
257109 80 11 0 0
257109 16 73 0 1
257109 44 56 0 1
257113 44 11 0 0
257113 109 23 0 1
257116 71 99 0 0
257118 72 28 0 1
257130 95 90 0 1
257134 43 2 0 0
257139 106 9 0 0
257151 73 23 0 0
257152 65 105 0 0
257159 40 108 0 0
257163 115 35 0 1
257164 85 71 0 1
257174 93 93 0 0
257178 93 79 0 1
257185 23 95 0 1
257198 125 33 0 0
257202 92 35 0 1
257203 34 28 0 0
257209 6 1 0 1
257209 121 117 0 1
257210 37 93 0 0
257213 70 22 0 0
257218 61 108 0 1
257225 13 110 0 1
257241 51 12 0 1
257242 66 53 0 1
257249 104 53 0 1
257261 76 69 0 1
257264 76 119 0 1
257266 72 79 0 0
257270 79 57 0 0
257270 55 114 0 1
257271 73 4 0 1
257272 43 123 0 1
257284 110 48 0 1
257288 45 13 0 1
257291 24 82 0 1
257293 76 44 0 1
257299 95 20 0 1
257302 96 87 0 0
257307 38 97 0 1
257322 108 56 0 0
257326 102 68 0 0
257329 120 125 0 1
257330 26 12 0 1
257337 57 102 0 0
257338 57 101 0 1
257342 64 114 0 1
257352 11 60 0 0
257358 88 8 0 0
257360 79 18 0 1
257360 48 40 0 1
257360 24 52 0 1
257361 96 23 0 0
257362 30 13 0 1
257363 33 28 0 0
257368 83 93 0 1
257371 98 72 0 1
257387 68 84 0 1
257398 123 44 0 1
257399 25 28 0 1
257402 58 16 0 0
257404 93 112 0 0
257409 74 49 0 0
257411 44 44 0 1
257420 40 16 0 1
257424 104 66 0 1
257427 44 63 0 1
257434 82 71 0 1
257436 102 53 0 1
257437 19 15 0 0
257443 85 60 0 1
257445 4 6 0 0
257447 126 53 0 0
257453 94 124 0 0
257457 61 66 0 1
257462 30 85 0 0
257462 99 117 0 1
257467 67 95 0 1
257478 81 70 0 1
257481 90 106 0 1
257486 118 89 0 0
257490 105 59 0 0
257490 101 118 0 1
257500 10 90 0 0
257517 55 110 0 1
257519 42 104 0 1
257522 20 54 0 1
257535 91 13 0 0
257535 75 43 0 1
257542 26 43 0 0
257543 1 98 0 1
257546 35 84 0 1
257554 94 77 0 0
257559 85 39 0 1
257560 12 96 0 1
257568 57 57 0 1
257571 59 121 0 0
257579 108 125 0 0
